size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
20,4,5,5,9,,FPT,14,0.3157894736842105,2.768,,,0 3 0 0 1 3 3 8 2 5 2 2 1 0 7 4 2 0 6 30 4 0 0 3 3 1 8 0 2 1 3 5 3 0 7 2 2 2 6
20,3,3,8,22,,combine,14,0.3157894736842105,0.0,"[1,3,1 0,4 1,2,5,0,1 1,1,2,0 2,0 2,0,1 1]","[1 0,1 1,5,3,2,2,4 1,1,0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,,combineS,14,0.3157894736842105,0.0,"[1,3,1 0,4 1,2,5,0,1 1,1,2,0 2,0 2,0,1 1]","[1 0,1 1,5,3,2,2,4 1,1,0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,,greedy,13,0.3684210526315789,0.001,"[1,3,1 0,4 1,2,5,0 1 1,1,2,0 2,0 2,0,1 1]","[1,0 1 1,5,3,2,2,4 1,1 0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,0,pso,13,0.3684210526315789,2.447,"[1,3,1 0,4 1,2,5,0 1 1,1,2,0 2,0 2,0,1 1]","[1,0 1 1,5,3,2,2,4 1,1 0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,0,psoPure,13,0.3684210526315789,2.459,"[1,3,1 0,4 1,2,5,0 1 1,1,2,0 2,0 2,0,1 1]","[1,0 1 1,5,3,2,2,4 1,1 0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,0,psoComb,13,0.3684210526315789,3.587,"[1,3,1 0,4 1,2,5,0 1 1,1,2,0 2,0 2,0,1 1]","[1,0 1 1,5,3,2,2,4 1,1 0,0 2,1 1,0 2,1,0]",1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,3,3,8,22,,FPT,12,0.42105263157894735,44.138,,,1 3 1 0 4 1 2 5 0 1 1 1 2 0 2 0 2 0 1 11 0 1 1 5 3 2 2 4 1 1 0 0 2 1 1 0 2 1 0
20,6,2,7,13,,combine,15,0.2631578947368421,0.0,"[8,5,5,4 0,2 0 3,2,0,6,3,4,0 2,0,0,7 0,6]","[5,3,6,5,0,0 2,4,2,2 0 3,6,0,8,0,4 0,7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,,combineS,16,0.21052631578947367,0.0,"[8,5,5,4,0 2,0 3,2,0,6,3,4,0,2,0,0 7 0,6]","[5,3,6,5,0,0 2,4,2,2,0 3,6,0,8,0,4,0 7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,,greedy,15,0.2631578947368421,0.001,"[8,5,5,4,0,2 0 3,2,0,6,3,4,0 2,0,0 7 0,6]","[5,3,6,5,0,0 2,4,2,2 0 3,6,0,8,0,4,0 7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,0,pso,15,0.2631578947368421,1.287,"[8,5,5,4,0,2 0 3,2,0,6,3,4,0 2,0,0 7 0,6]","[5,3,6,5,0,0 2,4,2,2 0 3,6,0,8,0,4,0 7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,0,psoPure,15,0.2631578947368421,1.305,"[8,5,5,4,0,2 0 3,2,0,6,3,4 0,2,0 0,7 0,6]","[5,3,6,5,0 0,2,4,2,2 0 3,6,0,8,0,4 0,7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,0,psoComb,15,0.2631578947368421,2.615,"[8,5,5,4,0,2 0 3,2,0,6,3,4,0 2,0,0 7 0,6]","[5,3,6,5,0,0 2,4,2,2 0 3,6,0,8,0,4,0 7 0]",8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
20,6,2,7,13,,FPT,14,0.3157894736842105,1.232,,,8 5 5 4 0 2 0 3 2 0 6 3 4 0 2 0 0 7 0 65 3 6 5 0 0 2 4 2 2 0 3 6 0 8 0 4 0 7 0
21,6,3,4,8,,combine,16,0.25,0.0,"[2 5,6,2 9,3,0,5 5,3 4,6,11,5,3,4 0,2,4,4,10]","[11,4,3,3 4,4 0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,,combineS,16,0.25,0.0,"[2 5,6,2 9,3,0,5 5,3 4,6,11,5,3,4 0,2,4,4,10]","[11,4,3,3 4,4 0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,,greedy,17,0.2,0.001,"[2 5,6,2 9,3,0,5 5,3,4,6,11,5,3,4,0,2,4 4,10]","[11,4,3,3,4 4,0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,0,pso,16,0.25,1.031,"[2 5,6,2 9,3,0,5 5,3 4,6,11,5,3,4 0,2,4,4,10]","[11,4,3,3 4,4 0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,0,psoPure,16,0.25,0.991,"[2 5,6,2 9,3,0,5 5,3 4,6,11,5,3,4 0,2,4,4,10]","[11,4,3,3 4,4 0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,0,psoComb,16,0.25,2.34,"[2 5,6,2 9,3,0,5 5,3 4,6,11,5,3,4 0,2,4,4,10]","[11,4,3,3 4,4 0,6,5,2 9,4,2 5,2,5 5,0,3,10,6]",2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
21,6,3,4,8,,FPT,16,0.25,1.103,,,2 5 6 2 9 3 0 5 5 3 4 6 11 5 3 4 0 2 4 4 1011 4 3 3 4 4 0 6 5 2 9 4 2 5 2 5 5 0 3 10 6
22,6,3,4,7,,combine,18,0.19047619047619047,0.0,"[7 0,0,9,1,10 7,6,6,3,8,4,4 1,1,4 3,0,7,3,3,7]","[3,10 7,1,1,3,9,3,7 0,6,4 3,7,4 1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,,combineS,18,0.19047619047619047,0.0,"[7 0,0,9,1,10 7,6,6,3,8,4,4 1,1,4 3,0,7,3,3,7]","[3,10 7,1,1,3,9,3,7 0,6,4 3,7,4 1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,,greedy,18,0.19047619047619047,0.001,"[7 0,0,9,1,10 7,6,6,3,8,4,4,1 1,4 3,0,7,3,3,7]","[3,10 7,1 1,3,9,3,7 0,6,4 3,7,4,1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,0,pso,18,0.19047619047619047,0.846,"[7 0,0,9,1,10 7,6,6,3,8,4,4 1,1,4 3,0,7,3,3,7]","[3,10 7,1,1,3,9,3,7 0,6,4 3,7,4 1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,0,psoPure,18,0.19047619047619047,0.813,"[7,0,0,9,1,10 7,6,6,3,8,4,4 1,1,4 3,0,7,3,3 7]","[3,10 7,1,1,3,9,3 7,0,6,4 3,7,4 1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,0,psoComb,18,0.19047619047619047,2.304,"[7 0,0,9,1,10 7,6,6,3,8,4,4 1,1,4 3,0,7,3,3,7]","[3,10 7,1,1,3,9,3,7 0,6,4 3,7,4 1,0,8,7,4,0,6]",7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,6,3,4,7,,FPT,18,0.19047619047619047,5.122,,,7 0 0 9 1 10 7 6 6 3 8 4 4 1 1 4 3 0 7 3 3 73 10 7 1 1 3 9 3 7 0 6 4 3 7 4 1 0 8 7 4 0 6
22,5,6,5,7,,combine,18,0.19047619047619047,0.0,"[1,0,9,0,8,2,2 1,3,4 2,3 1,6,7,1 2,1,4,0,10,11]","[2,10,9,4,11,3 1,1 2,7,2 1,4 2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,,combineS,18,0.19047619047619047,0.0,"[1,0,9,0,8,2,2 1,3,4 2,3 1,6,7,1 2,1,4,0,10,11]","[2,10,9,4,11,3 1,1 2,7,2 1,4 2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,,greedy,19,0.14285714285714285,0.001,"[1,0,9,0,8,2,2,1,3,4,2,3 1,6,7,1,2 1 4,0,10,11]","[2,10,9,4,11,3 1,1,2,7,2 1 4,2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,1,pso,18,0.19047619047619047,0.677,"[1,0,9,0,8,2,2 1,3,4 2,3 1,6,7,1 2,1,4,0,10,11]","[2,10,9,4,11,3 1,1 2,7,2 1,4 2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,0,psoPure,18,0.19047619047619047,0.641,"[1,0,9,0,8,2,2 1,3,4 2,3 1,6,7,1 2,1,4,0,10,11]","[2,10,9,4,11,3 1,1 2,7,2 1,4 2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,1,psoComb,18,0.19047619047619047,2.197,"[1,0,9,0,8,2,2 1,3,4 2,3 1,6,7,1 2,1,4,0,10,11]","[2,10,9,4,11,3 1,1 2,7,2 1,4 2,6,0,0,1,1,8,0,3]",1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,5,6,5,7,,FPT,17,0.23809523809523808,0.855,,,1 0 9 0 8 2 2 1 3 4 2 3 1 6 7 1 2 1 4 0 10 112 10 9 4 11 3 1 1 2 7 2 1 4 2 6 0 0 1 1 8 0 3
22,4,12,4,3,,combine,20,0.09523809523809523,0.0,"[5,13,1,11,2 14,2 3,8,6,1,2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1,2 14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,,combineS,20,0.09523809523809523,0.0,"[5,13,1,11,2 14,2 3,8,6,1,2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1,2 14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,,greedy,20,0.09523809523809523,0.001,"[5,13,1,11,2 14,2 3,8,6,1,2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1,2 14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,0,pso,20,0.09523809523809523,0.272,"[5,13,1,11,2 14,2 3,8,6,1,2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1,2 14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,0,psoPure,20,0.09523809523809523,0.282,"[5,13,1,11,2,14,2 3,8,6,1 2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1 2,14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,0,psoComb,20,0.09523809523809523,1.975,"[5,13,1,11,2 14,2 3,8,6,1,2,9,3,15,2,7,12,10,0,0,4]","[2,15,3,2 3,2,0,7,1,2 14,0,6,12,13,10,5,1,4,9,8,11]",5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,4,12,4,3,,FPT,20,0.09523809523809523,0.02,,,5 13 1 11 2 14 2 3 8 6 1 2 9 3 15 2 7 12 10 0 0 42 15 3 2 3 2 0 7 1 2 14 0 6 12 13 10 5 1 4 9 8 11
22,6,4,6,7,,combine,19,0.14285714285714285,0.0,"[0,10,1 6,5,1,6 0,8 6,3,5,11,6,1,6,1,2,6,9,3,2]","[6,3,0,1,8 6,6,10,2,1,9,6,5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,,combineS,19,0.14285714285714285,0.0,"[0,10,1 6,5,1,6 0,8 6,3,5,11,6,1,6,1,2,6,9,3,2]","[6,3,0,1,8 6,6,10,2,1,9,6,5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,,greedy,18,0.19047619047619047,0.001,"[0,10,1,6 5,1,6 0,8 6,3,5,11,6,1 6,1,2,6,9,3,2]","[6,3,0,1,8 6,6,10,2,1,9,6 5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,0,pso,18,0.19047619047619047,0.726,"[0,10,1,6 5,1,6 0,8 6,3,5,11,6,1 6,1,2,6,9,3,2]","[6,3,0,1,8 6,6,10,2,1,9,6 5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,0,psoPure,18,0.19047619047619047,0.712,"[0,10,1,6 5,1,6 0,8,6 3,5,11,6,1 6,1,2,6,9,3,2]","[6 3,0,1,8,6,6,10,2,1,9,6 5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,0,psoComb,18,0.19047619047619047,2.223,"[0,10,1,6 5,1,6 0,8 6,3,5,11,6,1 6,1,2,6,9,3,2]","[6,3,0,1,8 6,6,10,2,1,9,6 5,2,3,6 0,1 6,11,1,5]",0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,6,4,6,7,,FPT,18,0.19047619047619047,0.888,,,0 10 1 6 5 1 6 0 8 6 3 5 11 6 1 6 1 2 6 9 3 26 3 0 1 8 6 6 10 2 1 9 6 5 2 3 6 0 1 6 11 1 5
22,5,8,4,6,,combine,19,0.14285714285714285,0.0,"[0,2,8,1,4,10 3,1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10 3,12,11,7,3,3,1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,,combineS,19,0.14285714285714285,0.0,"[0,2,8,1,4,10 3,1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10 3,12,11,7,3,3,1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,,greedy,19,0.14285714285714285,0.001,"[0,2,8,1,4,10,3 1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10,3,12,11,7,3,3 1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,0,pso,19,0.14285714285714285,0.518,"[0,2,8,1,4,10,3 1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10,3,12,11,7,3,3 1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,0,psoPure,19,0.14285714285714285,0.504,"[0,2,8,1,4,10,3 1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10,3,12,11,7,3,3 1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,0,psoComb,19,0.14285714285714285,2.209,"[0,2,8,1,4,10,3 1 0,7,6,5 3,2,12,4,3,1,4,9,11,3]","[9,6,8,10,3,12,11,7,3,3 1 0,4,1,5 3,0,4,2,2,4,1]",0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,5,8,4,6,,FPT,19,0.14285714285714285,0.159,,,0 2 8 1 4 10 3 1 0 7 6 5 3 2 12 4 3 1 4 9 11 39 6 8 10 3 12 11 7 3 3 1 0 4 1 5 3 0 4 2 2 4 1
22,3,11,5,4,,combine,21,0.047619047619047616,0.0,"[14,12,4,5,4 4,0,13,7,4,9,1,0,10,8,4,11,0,6,15,0,1]","[4,0,12,7,4 4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,,combineS,20,0.09523809523809523,0.0,"[14,12,4,5,4,4 0,13,7 4,9,1,0,10,8,4,11,0,6,15,0,1]","[4 0,12,7 4,4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,,greedy,20,0.09523809523809523,0.001,"[14,12,4,5,4,4 0,13,7 4,9,1,0,10,8,4,11,0,6,15,0,1]","[4 0,12,7 4,4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,0,pso,20,0.09523809523809523,0.306,"[14,12,4,5,4,4 0,13,7 4,9,1,0,10,8,4,11,0,6,15,0,1]","[4 0,12,7 4,4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,0,psoPure,20,0.09523809523809523,0.3,"[14,12,4,5,4,4 0,13,7 4,9,1,0,10,8,4,11,0,6,15,0,1]","[4 0,12,7 4,4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,0,psoComb,20,0.09523809523809523,2.007,"[14,12,4,5,4,4 0,13,7 4,9,1,0,10,8,4,11,0,6,15,0,1]","[4 0,12,7 4,4,13,10,0,9,4,8,6,4,0,0,11,1,1,15,5,14]",14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,3,11,5,4,,FPT,20,0.09523809523809523,1.453,,,14 12 4 5 4 4 0 13 7 4 9 1 0 10 8 4 11 0 6 15 0 14 0 12 7 4 4 13 10 0 9 4 8 6 4 0 0 11 1 1 15 5 14
22,4,2,8,32,,combine,13,0.42857142857142855,0.0,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0,2,2,2 3,1 5,0]","[2 0,3 2,0,2 3,2,0,2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,,combineS,13,0.42857142857142855,0.0,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0,2,2,2 3,1 5,0]","[2 0,3 2,0,2 3,2,0,2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,,greedy,13,0.42857142857142855,0.001,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0 2,2,2,3,1 5,0]","[2,0,3,2 0 2,3 2,0,2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,1,pso,12,0.47619047619047616,3.368,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0 2,2,2 3,1 5,0]","[2,0,3 2,0,2 3,2 0 2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,0,psoPure,12,0.47619047619047616,3.557,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0 2,2,2 3,1 5,0]","[2,0,3 2,0,2 3,2 0 2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,1,psoComb,12,0.47619047619047616,4.739,"[1,4,3 2,1 2 3,0,0,3 3 2 2,2 0 2,2,2 3,1 5,0]","[2,0,3 2,0,2 3,2 0 2,1 5,4,0,1 2 3,3 3 2 2,1]",1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
22,4,2,8,32,,FPT,12,0.47619047619047616,36.485,,,1 4 3 2 1 2 3 0 0 3 3 2 2 2 0 2 2 2 3 1 5 02 0 3 2 0 2 3 2 0 2 1 5 4 0 1 2 3 3 3 2 2 1
23,6,7,4,4,,combine,20,0.13636363636363635,0.0,"[3,5,4 5,12,9,10,7,8,5,4,7,11,2,2,13,14,6,4 4,3,6 5]","[7,7,6,2,3,4 5,3,14,5,2,10,6 5,9,4 4,12,13,11,4,5,8]",3 5 4 5 12 9 10 7 8 5 4 7 11 2 2 13 14 6 4 4 3 6 57 7 6 2 3 4 5 3 14 5 2 10 6 5 9 4 4 12 13 11 4 5 8
