size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,exact,left,right
 37, 5,19,  4,  3,   ,  greedy, 35,0.06,   0.004,N,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]"
 37, 5,19,  4,  3,  0,     pso, 35,0.06,   0.177,N,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]"
 37, 5,19,  4,  3,  0, psoPure, 35,0.06,   0.149,N,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]"
 37, 5,19,  4,  3,  0, psoComb, 35,0.06,   2.352,N,"[5,3,2 5 8,9,19,15,4,18,3,6,20,17,4,22,14,23,13,1,7,2,3,1,2,1,4,24,5,5,21,12,10,11,2,4,16]","[17,2,23,12,16,5,1,22,4,9,3,15,1,3,20,2,18,1,19,3,4,13,21,11,5,4,10,14,5,6,2 5 8,4,2,7,24]"
 37, 5,19,  4,  3,   ,     FPT, 35,0.06,   6.427,Y,,
 37, 6,14,  5,  9,   , combine, 32,0.14,   0.000,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2 4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2,4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,   ,combineS, 32,0.14,   0.000,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2 4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2,4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,   ,  greedy, 32,0.14,   0.004,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2 4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2,4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,  0,     pso, 32,0.14,   1.253,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2 4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2,4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,  0, psoPure, 32,0.14,   1.250,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2,4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2 4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,  0, psoComb, 32,0.14,   2.650,N,"[2 8,4,4,9,0,18,17,5,1,5 0,1,4,0,1,10,2,11,15,5 0,13,12,3,14,3,5,1,16,19,2,2 4,7,4 6]","[2 4,15,0,3,5 0,14,5 0,4,16,12,17,1,3,2,4,1,7,13,1,18,1,11,0,2 8,19,4,5,5,2,9,10,4 6]"
 37, 6,14,  5,  9,   ,     FPT, 30,0.19, 645.775,Y,,
 37, 6, 3,  7, 39,   , combine, 26,0.31,   0.000,N,"[0,1,8,3 5,5 1,6,7,3 4,2,0,2 2,1,0,5,4 3 1,3,1,2 2 3,5,4 4,1,3 2 2,4,5,4,4]","[1,6,3 4,0,4,5 1,4,2 2,2,4 4,0,4,2 2 3,0,3 2 2,3,8,5,5,5,7,1,3 5,1,4 3 1,1]"
 37, 6, 3,  7, 39,   ,combineS, 25,0.33,   0.000,N,"[0,1,8,3 5,5,1 6,7,3 4,2,0,2 2,1,0,5,4 3 1,3,1,2 2 3,5,4 4,1,3 2 2,4 5,4,4]","[1 6,3 4,0,4 5,1,4,2 2,2,4 4,0,4,2 2 3,0,3 2 2,3,8,5,5,5,7,1,3 5,1,4 3 1,1]"
 37, 6, 3,  7, 39,   ,  greedy, 25,0.33,   0.003,N,"[0,1,8,3,5 5,1 6,7,3 4,2,0,2 2,1,0,5,4 3 1,3,1,2 2 3,5,4 4,1,3 2 2,4 5,4,4]","[1 6,3 4,0,4 5,1,4,2 2,2,4 4,0,4,2 2 3,0,3 2 2,3,8,5 5,5,7,1,3,5,1,4 3 1,1]"
 37, 6, 3,  7, 39,  0,     pso, 25,0.33,   6.528,N,"[0,1,8,3,5 5,1 6,7,3 4,2,0,2 2,1,0,5,4 3 1,3,1,2 2 3,5,4 4,1,3 2 2,4 5,4,4]","[1 6,3 4,0,4 5,1,4,2 2,2,4 4,0,4,2 2 3,0,3 2 2,3,8,5 5,5,7,1,3,5,1,4 3 1,1]"
 37, 6, 3,  7, 39,  0, psoPure, 25,0.33,   6.414,N,"[0,1,8,3,5 5,1 6,7,3,4 2,0,2 2,1,0,5,4 3 1,3,1,2 2,3 5,4,4,1,3 2 2,4 5,4 4]","[1 6,3,4,0,4 5,1,4 2,2 2,4 4,0,4,2 2,3,0,3 2 2,3,8,5,5 5,7,1,3 5,1,4 3 1,1]"
 37, 6, 3,  7, 39,  0, psoComb, 25,0.33,   8.292,N,"[0,1,8,3,5 5,1 6,7,3 4,2,0,2 2,1,0,5,4 3 1,3,1,2 2 3,5,4 4,1,3 2 2,4 5,4,4]","[1 6,3 4,0,4 5,1,4,2 2,2,4 4,0,4,2 2 3,0,3 2 2,3,8,5 5,5,7,1,3,5,1,4 3 1,1]"
 37, 6, 3,  7, 39,   ,     FPT, 28,0.25,3600.000,N,,
 38, 4,23,  5,  4,   , combine, 34,0.11,   0.000,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,   ,combineS, 34,0.11,   0.001,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,   ,  greedy, 34,0.11,   0.004,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,  0,     pso, 34,0.11,   0.480,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,  0, psoPure, 34,0.11,   0.468,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,  0, psoComb, 34,0.11,   2.002,N,"[3,5,12 17,3,7,21,0,2,26 4,2,10,2 2,24,11,18,1,22,20,14,0,16,23 8,25,0,19,13,15,3,9,1,6,3,1,3]","[25,24,26 4,13,2,1,7,16,0,20,1,19,22,21,14,15,6,2 2,0,3,11,9,10,12 17,5,18,3,3,23 8,0,1,2,3,3]"
 38, 4,23,  5,  4,   ,     FPT, 32,0.16,   7.437,Y,,
 38, 6, 5,  9, 48,   , combine, 25,0.35,   0.000,N,"[8,2 2,2 0,3 3,4,1,4,1 3,5 3 5,3,3 0,9,2,2,3 5,5 5 0,4,5 5,5,6,5,7,4 2,4 3,10]","[6,3 5,3 3,5 5,4,10,4 2,7,3,5,5 3 5,2 2,1 3,2,9,4,4 3,8,3 0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,   ,combineS, 25,0.35,   0.000,N,"[8,2 2,2 0,3 3,4,1,4,1 3,5 3 5,3,3 0,9,2,2,3 5,5 5 0,4,5 5,5,6,5,7,4 2,4 3,10]","[6,3 5,3 3,5 5,4,10,4 2,7,3,5,5 3 5,2 2,1 3,2,9,4,4 3,8,3 0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,   ,  greedy, 26,0.32,   0.002,N,"[8,2,2,2 0,3,3,4,1,4,1,3 5,3 5 3 3,0,9,2 2,3 5,5 5 0,4,5 5,5,6,5,7,4 2,4 3,10]","[6,3 5 3 3,5 5,4,10,4 2,7,3 5,5,3 5,2 2,1,3,2,9,4,4 3,8,3,0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,  1,     pso, 25,0.35,   7.046,N,"[8,2 2,2 0,3 3,4,1,4,1 3,5 3 5,3,3 0,9,2,2,3 5,5 5 0,4,5 5,5,6,5,7,4 2,4 3,10]","[6,3,5,3 3,5 5,4,10,4 2,7,3 5,5 3 5,2 2,1 3,2,9,4,4 3,8,3 0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,  1, psoPure, 25,0.35,   7.281,N,"[8,2,2,2 0,3 3,4,1,4,1 3,5 3 5,3,3 0,9,2 2,3 5,5 5 0,4,5,5 5,6,5,7,4 2,4 3,10]","[6,3,5,3 3,5 5,4,10,4 2,7,3 5,5 3 5,2 2,1 3,2,9,4,4 3,8,3 0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,  1, psoComb, 25,0.35,   8.732,N,"[8,2 2,2 0,3 3,4,1,4,1 3,5 3 5,3,3 0,9,2,2,3 5,5 5 0,4,5 5,5,6,5,7,4 2,4 3,10]","[6,3,5,3 3,5 5,4,10,4 2,7,3 5,5 3 5,2 2,1 3,2,9,4,4 3,8,3 0,2,5,4,2 0,5 5 0,1]"
 38, 6, 5,  9, 48,   ,     FPT, 29,0.24,3600.000,N,,
 38,10, 4,  7, 22,   , combine, 30,0.22,   0.000,N,"[6,7,6,0 7,3 7,7 13,4,3,7 3,7,1,5,12,4 11,1,2,1,0,3 0,2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7,7,9 3,8 7,0,2,5,6,2,0 7,4,2,3 7,3 0,4,1,10,12,6,5,6,3,0,9,7 3,7 13,1,8,1]"
 38,10, 4,  7, 22,   ,combineS, 30,0.22,   0.000,N,"[6,7,6,0 7,3 7,7 13,4,3,7 3,7,1,5,12,4 11,1,2,1,0,3 0,2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7,7,9 3,8 7,0,2,5,6,2,0 7,4,2,3 7,3 0,4,1,10,12,6,5,6,3,0,9,7 3,7 13,1,8,1]"
 38,10, 4,  7, 22,   ,  greedy, 30,0.22,   0.004,N,"[6,7,6,0,7 3 7,7,13,4,3 7 3,7,1,5,12,4 11,1,2,1,0,3 0,2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7,7,9 3,8 7,0,2,5,6,2,0,7,4,2,3 7 3,0,4,1,10,12,6,5,6,3 0,9,7 3 7,13,1,8,1]"
 38,10, 4,  7, 22,  0,     pso, 30,0.22,   2.977,N,"[6,7,6,0,7 3 7,7,13,4,3 7 3,7,1,5,12,4 11,1,2,1,0,3 0,2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7,7,9 3,8 7,0,2,5,6,2,0,7,4,2,3 7 3,0,4,1,10,12,6,5,6,3 0,9,7 3 7,13,1,8,1]"
 38,10, 4,  7, 22,  0, psoPure, 30,0.22,   3.158,N,"[6,7,6,0,7 3,7 7,13,4,3,7 3 7,1,5,12,4 11,1,2,1,0,3,0 2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7 7,9 3,8 7,0 2,5,6,2,0,7,4,2,3,7 3,0,4,1,10,12,6,5,6,3,0,9,7 3 7,13,1,8,1]"
 38,10, 4,  7, 22,  0, psoComb, 30,0.22,   4.672,N,"[6,7,6,0,7 3 7,7,13,4,3 7 3,7,1,5,12,4 11,1,2,1,0,3 0,2,8 7,2,8,6,9 3,10,9,5,4,0]","[4 11,7,7,9 3,8 7,0,2,5,6,2,0,7,4,2,3 7 3,0,4,1,10,12,6,5,6,3 0,9,7 3 7,13,1,8,1]"
 38,10, 4,  7, 22,   ,     FPT, 30,0.22,2387.608,Y,,
 38, 8,17,  4, 16,   , combine, 30,0.22,   0.000,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]"
 38, 8,17,  4, 16,   ,combineS, 30,0.22,   0.001,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]"
 38, 8,17,  4, 16,   ,  greedy, 30,0.22,   0.003,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]"
 38, 8,17,  4, 16,  0,     pso, 30,0.22,   1.904,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]"
 38, 8,17,  4, 16,  0, psoPure, 30,0.22,   1.887,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18,3 7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3 7 8,2,12,22,3,6,5 2 1 17,19 18,3,5,7,21]"
 38, 8,17,  4, 16,  0, psoComb, 30,0.22,   4.149,N,"[20,5 2 1 17,22,4,12,16 23,8,1,3,4 11,15,6,21,13,26,5,5,2,24,8,6,10,14,3,2,19 18 3,7 8,25,3,7]","[2,4,13,16 23,6,1,25,8,4 11,8,5,3,14,10,20,24,26,15,3,7 8,2,12,22,3,6,5 2 1 17,19 18 3,5,7,21]"
 38, 8,17,  4, 16,   ,     FPT, 30,0.22,   0.241,Y,,
 38, 6,21,  5,  5,   , combine, 35,0.08,   0.000,N,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]"
 38, 6,21,  5,  5,   ,combineS, 35,0.08,   0.000,N,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]"
 38, 6,21,  5,  5,   ,  greedy, 35,0.08,   0.004,N,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]"
 38, 6,21,  5,  5,  0,     pso, 35,0.08,   0.490,N,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]"
 38, 6,21,  5,  5,  0, psoPure, 35,0.08,   0.481,N,"[28,26,21,14,25,13,6,22,6,12,24,0,4 0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0,4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4 0,0,26,6,11]"
 38, 6,21,  5,  5,  0, psoComb, 35,0.08,   2.082,N,"[28,26,21,14,25,13,6,22,6,12,24,0 4,0,4,19,1,5,2,2,9,5,0,15 1,17 20,11,0,23,27,8,18,2,10,0,1,16]","[2,17 20,19,23,28,22,0,0 4,1,9,6,18,8,27,0,16,15 1,13,5,10,14,21,1,25,2,5,24,12,2,4,0,0,26,6,11]"
 38, 6,21,  5,  5,   ,     FPT, 35,0.08,   2.784,Y,,
 38, 4, 2, 12,122,   , combine, 21,0.46,   0.000,N,"[0 0,3 3,1 1 1,2 2,3 1 1,1 3,4,0 3 1,0 2 3,3 1,5,2,0,0,0,1 0,0 3,3,1,1 3 2,1]","[1 1 1,1 0,5,1,1 3,0,3 1 1,2,3,2 2,0,3 3,0 2 3,4,1 3 2,0 3 1,1,0 3,3 1,0 0,0]"
 38, 4, 2, 12,122,   ,combineS, 22,0.43,   0.000,N,"[0 0,3 3,1 1 1,2 2,3 1 1,1,3 4,0 3 1,0 2,3 3 1,5,2,0,0,0,1 0,0,3,3,1 1 3,2,1]","[1 1 1,1 0,5,1 1 3,0,3 1 1,2,3,2 2,0,3 3,0 2,3 4,1,3,2,0 3 1,1,0,3 3 1,0 0,0]"
 38, 4, 2, 12,122,   ,  greedy, 20,0.49,   0.002,N,"[0,0 3 3 1,1 1,2,2 3,1,1 1 3,4,0 3 1,0 2 3,3,1,5,2,0 0 0,1 0,0 3,3 1 1,3 2,1]","[1 1,1,1 0,5,1 1 3,0,3 1 1,2 3,2,2,0 3,3,0 2 3,4,1,3 2,0 3 1,1,0 3 3 1,0 0 0]"
 38, 4, 2, 12,122,  1,     pso, 18,0.54,  19.982,N,"[0,0 3 3,1 1 1,2 2,3 1 1,1 3,4,0 3 1,0 2 3,3,1,5,2,0 0 0,1 0,0 3 3 1,1 3 2,1]","[1 1 1,1 0,5,1,1 3,0 3 1,1,2,3,2 2,0 3 3,0 2 3,4,1 3 2,0,3 1 1,0 3 3 1,0 0 0]"
 38, 4, 2, 12,122, 87, psoPure, 19,0.51,  21.090,N,"[0,0 3 3 1,1 1,2 2,3 1 1,1 3,4,0 3 1,0 2 3,3,1,5,2,0 0 0,1 0,0 3 3,1 1 3,2,1]","[1 1,1,1 0,5,1 1 3,0 3 1,1,2,3,2 2,0 3 3,0 2 3,4,1 3,2,0,3 1 1,0 3 3 1,0 0 0]"
 38, 4, 2, 12,122,  1, psoComb, 18,0.54,  21.476,N,"[0,0 3 3,1 1 1,2 2,3 1 1,1 3,4,0 3 1,0 2 3,3,1,5,2,0 0 0,1 0,0 3 3 1,1 3 2,1]","[1 1 1,1 0,5,1,1 3,0 3 1,1,2,3,2 2,0 3 3,0 2 3,4,1 3 2,0,3 1 1,0 3 3 1,0 0 0]"
 38, 4, 2, 12,122,   ,     FPT, 26,0.32,3600.000,N,,
 38, 5,10,  7, 14,   , combine, 31,0.19,   0.000,N,"[0,4,1 4,1 2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12 3,3,14,3,9,1,2,1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12 3,9,0,1 2,1 4,7,13,0,1,4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,   ,combineS, 31,0.19,   0.001,N,"[0,4,1 4,1 2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12 3,3,14,3,9,1,2,1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12 3,9,0,1 2,1 4,7,13,0,1,4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,   ,  greedy, 30,0.22,   0.003,N,"[0,4,1 4,1,2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12 3,3,14,3,9,1 2 1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12 3,9,0,1 2 1,4,7,13,0,1 4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,  0,     pso, 30,0.22,   1.996,N,"[0,4,1 4,1,2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12 3,3,14,3,9,1 2 1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12 3,9,0,1 2 1,4,7,13,0,1 4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,  0, psoPure, 30,0.22,   1.977,N,"[0,4,1 4,1,2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12,3,3,14,3 9,1 2 1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12,3 9,0,1 2 1,4,7,13,0,1 4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,  0, psoComb, 30,0.22,   4.018,N,"[0,4,1 4,1,2,6,2,11,0,0,0,13,1 5,0 2,10,8,2,4,2,0 3 1,0,12 3,3,14,3,9,1 2 1,7,2,4]","[0,11,10,0 3 1,1 5,3,0 2,2,2,12 3,9,0,1 2 1,4,7,13,0,1 4,4,0,6,14,4,0,2,2,2,3,8,1]"
 38, 5,10,  7, 14,   ,     FPT, 34,0.11,3600.000,N,,
 38, 4,26,  4,  4,   , combine, 35,0.08,   0.000,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,   ,combineS, 35,0.08,   0.000,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,   ,  greedy, 35,0.08,   0.004,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,  0,     pso, 35,0.08,   0.380,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,  0, psoPure, 35,0.08,   0.363,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,  0, psoComb, 35,0.08,   1.947,N,"[1,9,8,12,3,22,6,3,20,17,23,19,24,13,26,28,16,30,5 25,11,31,21,1,27,15,5,4,10,18 1,5,14,4 7,29,4,5]","[5,1,5 25,5,31,17,10,4 7,28,3,18 1,14,11,13,30,6,15,16,3,4,4,12,21,29,22,27,26,20,1,23,8,24,9,19,5]"
 38, 4,26,  4,  4,   ,     FPT, 34,0.11,   0.033,Y,,
 38, 4,23,  4,  5,   , combine, 33,0.14,   0.000,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,   ,combineS, 33,0.14,   0.000,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,   ,  greedy, 33,0.14,   0.004,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,  0,     pso, 33,0.14,   0.693,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,  0, psoPure, 33,0.14,   0.678,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,  0, psoComb, 33,0.14,   2.129,N,"[3 3,22,24,1 15,4,3,11,10,6,2,1 17,7,25,1,0,9,14,18,2 3,0,12,0,5,2,8,26,0,16 19,20,13,23,2,21]","[1,11,4,0,18,0,22,14,9,2 3,10,2,20,2,25,13,21,3,8,16 19,12,1 17,2,0,23,0,26,1 15,6,24,3 3,5,7]"
 38, 4,23,  4,  5,   ,     FPT, 33,0.14,   9.195,Y,,
