size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right,pair
 21, 3, 9,  5,  9,  0,     pso, 16,0.25,   0.952,"[1,2,13,8,0,7,11,5,2,12,0 1 0,9,1,2 1 6,1 0,10]","[1,13,2,2,9,5,0 1 0,0,8,1 0,12,1,7,10,2 1 6,11]","(1 2 13 8 0 7 11 5 2 12 0 1 0 9 1 2 1 6 1 0 10,1 13 2 2 9 5 0 1 0 0 8 1 0 12 1 7 10 2 1 6 11)"
 21, 3, 9,  5,  9,  0, psoPure, 16,0.25,   0.908,"[1,2,13,8,0,7,11,5,2,12,0 1 0,9,1,2 1 6,1 0,10]","[1,13,2,2,9,5,0 1 0,0,8,1 0,12,1,7,10,2 1 6,11]","(1 2 13 8 0 7 11 5 2 12 0 1 0 9 1 2 1 6 1 0 10,1 13 2 2 9 5 0 1 0 0 8 1 0 12 1 7 10 2 1 6 11)"
 21, 3, 9,  5,  9,  0,psoCombS, 16,0.25,   4.023,"[1,2,13,8,0,7,11,5,2,12,0 1 0,9,1,2 1 6,1 0,10]","[1,13,2,2,9,5,0 1 0,0,8,1 0,12,1,7,10,2 1 6,11]","(1 2 13 8 0 7 11 5 2 12 0 1 0 9 1 2 1 6 1 0 10,1 13 2 2 9 5 0 1 0 0 8 1 0 12 1 7 10 2 1 6 11)"
 44, 6,27,  4,  4,   , combine, 41,0.07,   0.001,"[32,9,10,14,0,12,25,21,2 2,29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2,29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2 2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 44, 6,27,  4,  4,   ,combineS, 41,0.07,   0.001,"[32,9,10,14,0,12,25,21,2,2 29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2 29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2,2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 44, 6,27,  4,  4,   ,  greedy, 41,0.07,   0.011,"[32,9,10,14,0,12,25,21,2 2,29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2,29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2 2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 44, 6,27,  4,  4,  0,     pso, 41,0.07,   0.542,"[32,9,10,14,0,12,25,21,2 2,29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2,29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2 2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 44, 6,27,  4,  4,  0, psoPure, 41,0.07,   0.476,"[32,9,10,14,0,12,25,21,2,2 29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2 29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2,2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 44, 6,27,  4,  4,  0,psoCombS, 41,0.07,  11.025,"[32,9,10,14,0,12,25,21,2 2,29,3,19,7,18,3,20,26,3,8,27,31,1,28,2,23,17,4,13,6,4,16 24,0,33,6,22,11,1 2,30,6,15,1]","[17,20,22,30,12,1,4,33,26,23,31,27,3,10,11,18,7,4,9,8,6,2,29,32,1,3,1 2,3,14,21,28,16 24,6,25,19,0,0,13,2 2,15,6]","(32 9 10 14 0 12 25 21 2 2 29 3 19 7 18 3 20 26 3 8 27 31 1 28 2 23 17 4 13 6 4 16 24 0 33 6 22 11 1 2 30 6 15 1,17 20 22 30 12 1 4 33 26 23 31 27 3 10 11 18 7 4 9 8 6 2 29 32 1 3 1 2 3 14 21 28 16 24 6 25 19 0 0 13 2 2 15 6)"
 73, 5,25, 11, 52,   , combine, 54,0.26,   0.001,"[3 2,2,0 1,10,4,4,27,6,22,1,1 2,21,1 2 4,19,2 4,3,12,3,4,28,2,3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3 3,1 4,2,1,4,4,8 1,0 11,1 0,0 1,9 4,0,20,3,3 1]","[14,1,17 3,9 4,10,23 29,25,3 3,0 1,3 1,3,1,12,1 0,1 2 4,1 2,2,3 2,0 1,2,15,4,1,3,26 0,8 1,22,4,2,21,20,2 4,13,3,1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4,0,0,4,2 7,6,2,2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 73, 5,25, 11, 52,   ,combineS, 54,0.26,   0.003,"[3 2,2,0 1,10,4,4,27,6,22,1,1,2 21,1 2 4,19,2 4,3,12,3,4,28,2,3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3 3,1 4,2,1,4,4,8 1,0 11,1 0,0 1,9 4,0,20,3,3 1]","[14,1,17 3,9 4,10,23 29,25,3 3,0 1,3 1,3,1,12,1 0,1 2 4,1,2,2,3 2,0 1,2,15,4,1,3,26 0,8 1,22,4,2 21,20,2 4,13,3,1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4,0,0,4,2 7,6,2,2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 73, 5,25, 11, 52,   ,  greedy, 53,0.28,   0.030,"[3,2,2 0 1,10,4,4,27,6,22,1,1 2,21,1 2 4,19,2 4,3,12,3,4,28,2 3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3,3 1 4,2,1,4,4,8 1,0 11,1 0,0 1,9 4,0,20,3 3,1]","[14,1,17 3,9 4,10,23 29,25,3 3,0 1,3,1,3,1,12,1 0,1 2 4,1 2,2 3,2 0 1,2,15,4,1,3,26 0,8 1,22,4,2,21,20,2 4,13,3 1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4,0,0,4,2 7,6,2,2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 73, 5,25, 11, 52,  1,     pso, 52,0.29,  17.354,"[3,2,2 0 1,10,4,4,27,6,22,1,1 2,21,1 2 4,19,2 4,3,12,3,4,28,2 3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3,3 1,4 2,1 4,4,8 1,0 11,1 0,0 1,9 4,0,20,3,3 1]","[14,1,17 3,9 4,10,23 29,25,3,3,0 1,3 1,3 1,12,1 0,1 2 4,1 2,2 3,2 0 1,2,15,4,1,3,26 0,8 1,22,4 2,21,20,2 4,13,3,1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4,0,0,4,2 7,6,2,2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 73, 5,25, 11, 52,  0, psoPure, 52,0.29,  17.502,"[3,2 2,0 1,10,4,4,27,6,22,1,1 2,21,1 2 4,19,2 4,3,12,3,4,28,2 3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3,3 1,4 2,1 4,4,8 1,0 11,1 0,0 1,9,4 0,20,3 3,1]","[14,1,17 3,9,4,10,23 29,25,3 3,0 1,3 1,3,1,12,1 0,1 2 4,1 2,2 3,2,0 1,2,15,4,1,3,26 0,8 1,22,4 2,21,20,2 4,13,3,1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4 0,0,4,2 7,6,2 2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 73, 5,25, 11, 52,  1,psoCombS, 52,0.29,  35.613,"[3,2,2 0 1,10,4,4,27,6,22,1,1 2,21,1 2 4,19,2 4,3,12,3,4,28,2 3,13,2,0,16,17 3,15,23 29,2 7,0 24,26 0,2,5,1,18,25,0,14,3,3 1,4 2,1 4,4,8 1,0 11,1 0,0 1,9 4,0,20,3,3 1]","[14,1,17 3,9 4,10,23 29,25,3,3,0 1,3 1,3 1,12,1 0,1 2 4,1 2,2 3,2 0 1,2,15,4,1,3,26 0,8 1,22,4 2,21,20,2 4,13,3,1 4,3,16,0 11,0,19,4,0 24,28,18,27,5,4,0,0,4,2 7,6,2,2]","(3 2 2 0 1 10 4 4 27 6 22 1 1 2 21 1 2 4 19 2 4 3 12 3 4 28 2 3 13 2 0 16 17 3 15 23 29 2 7 0 24 26 0 2 5 1 18 25 0 14 3 3 1 4 2 1 4 4 8 1 0 11 1 0 0 1 9 4 0 20 3 3 1,14 1 17 3 9 4 10 23 29 25 3 3 0 1 3 1 3 1 12 1 0 1 2 4 1 2 2 3 2 0 1 2 15 4 1 3 26 0 8 1 22 4 2 21 20 2 4 13 3 1 4 3 16 0 11 0 19 4 0 24 28 18 27 5 4 0 0 4 2 7 6 2 2)"
 26, 5, 6,  6, 12,   , combine, 21,0.20,   0.000,"[2,4,1,13,9,2 3,3 4,3,11,2 8,2,3,10,1,4,14,2 2,4 3,8,3,12]","[3,2 3,10,2,11,14,1,1,3,3,2,3 4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 26, 5, 6,  6, 12,   ,combineS, 20,0.24,   0.001,"[2,4,1,13,9,2 3,3,4 3,11,2 8,2 3 10,1,4,14,2 2,4,3,8,3,12]","[3,2 3 10,2,11,14,1,1,3,3,2 3,4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 26, 5, 6,  6, 12,   ,  greedy, 20,0.24,   0.002,"[2,4,1,13,9,2,3,3 4,3,11,2 8,2 3 10,1,4,14,2 2,4 3,8,3,12]","[3,2 3 10,2,11,14,1,1,3,3,2,3 4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 26, 5, 6,  6, 12,  0,     pso, 20,0.24,   1.699,"[2,4,1,13,9,2 3,3,4 3,11,2 8,2 3 10,1,4,14,2 2,4,3,8,3,12]","[3,2 3 10,2,11,14,1,1,3,3,2 3,4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 26, 5, 6,  6, 12,  0, psoPure, 20,0.24,   1.760,"[2,4,1,13,9,2 3,3,4 3,11,2 8,2 3 10,1,4,14,2 2,4,3,8,3,12]","[3,2 3 10,2,11,14,1,1,3,3,2 3,4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 26, 5, 6,  6, 12,  0,psoCombS, 20,0.24,   4.940,"[2,4,1,13,9,2 3,3,4 3,11,2 8,2 3 10,1,4,14,2 2,4,3,8,3,12]","[3,2 3 10,2,11,14,1,1,3,3,2 3,4,2 8,4,13,4,8,9,12,4 3,2 2]","(2 4 1 13 9 2 3 3 4 3 11 2 8 2 3 10 1 4 14 2 2 4 3 8 3 12,3 2 3 10 2 11 14 1 1 3 3 2 3 4 2 8 4 13 4 8 9 12 4 3 2 2)"
 56, 9,20,  6, 14,   , combine, 46,0.18,   0.001,"[0,1,2 8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7 20,27,28,7,9 9,2,7,5,29,2 3,3,6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29,2 8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2 3,6,1,0,6,8,2,7 20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 56, 9,20,  6, 14,   ,combineS, 46,0.18,   0.002,"[0,1,2,8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7 20,27,28,7,9 9,2,7,5,29 2,3,3 6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29 2,8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2,3 6,1,0,6,8,2,7 20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 56, 9,20,  6, 14,   ,  greedy, 46,0.18,   0.018,"[0,1,2,8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7,20,27,28,7,9 9,2 7,5,29 2,3,3 6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29 2,8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2,3 6,1,0,6,8,2 7,20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 56, 9,20,  6, 14,  0,     pso, 46,0.18,   3.620,"[0,1,2 8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7 20,27,28,7,9 9,2,7,5,29,2 3,3,6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29,2 8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2 3,6,1,0,6,8,2,7 20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 56, 9,20,  6, 14,  0, psoPure, 46,0.18,   3.451,"[0,1,2,8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7 20,27,28,7,9 9,2,7,5,29 2,3,3 6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29 2,8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2,3 6,1,0,6,8,2,7 20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 56, 9,20,  6, 14,  0,psoCombS, 46,0.18,  17.634,"[0,1,2 8,6,26,9,1,15,2,1,8,6 2,14,24,17,23,7,19,7 20,27,28,7,9 9,2,7,5,29,2 3,3,6,18,11 5,25,7,22,7 2,0,3 9,13,10,3,12,21,16,8 8 9,5]","[26,18,7,21,9 9,17,10,5,22,12,7,11 5,7,7,1,29,2 8,0,27,15,23,24,5,6 2,2,19,3,7 2,13,3,2 3,6,1,0,6,8,2,7 20,9,14,25,1,16,28,3 9,8 8 9]","(0 1 2 8 6 26 9 1 15 2 1 8 6 2 14 24 17 23 7 19 7 20 27 28 7 9 9 2 7 5 29 2 3 3 6 18 11 5 25 7 22 7 2 0 3 9 13 10 3 12 21 16 8 8 9 5,26 18 7 21 9 9 17 10 5 22 12 7 11 5 7 7 1 29 2 8 0 27 15 23 24 5 6 2 2 19 3 7 2 13 3 2 3 6 1 0 6 8 2 7 20 9 14 25 1 16 28 3 9 8 8 9)"
 63, 5,21, 15, 62,   , combine, 50,0.21,   0.001,"[0,2 21 2,8,1,9,19 2,2 4,3 1,22,4,4,1,1,0,5,25,2 0,2 2,13,0,0,20,2 2,2 4,4,15,3,16,2,3,3 4,7,6,18,4 2,2 1,17,3,1 14,2,4,10,4,3,11,2,1,24,12,23]","[18,17,4,3 4,20,13,8,19 2,0,15,2,2 21 2,2,12,3 1,0,1,22,1,11,23,1,3,6,1 14,3,2 4,1,4,0,9,3,4 2,16,24,5,10,2 4,0,7,2 0,4,2 1,3,25,4,2 2,2 2,4,2]","(0 2 21 2 8 1 9 19 2 2 4 3 1 22 4 4 1 1 0 5 25 2 0 2 2 13 0 0 20 2 2 2 4 4 15 3 16 2 3 3 4 7 6 18 4 2 2 1 17 3 1 14 2 4 10 4 3 11 2 1 24 12 23,18 17 4 3 4 20 13 8 19 2 0 15 2 2 21 2 2 12 3 1 0 1 22 1 11 23 1 3 6 1 14 3 2 4 1 4 0 9 3 4 2 16 24 5 10 2 4 0 7 2 0 4 2 1 3 25 4 2 2 2 2 4 2)"
 63, 5,21, 15, 62,   ,combineS, 49,0.23,   0.002,"[0,2 21 2,8,1,9,19 2,2 4,3,1 22,4,4,1,1 0,5,25,2 0,2 2,13,0,0,20,2 2,2 4,4,15,3,16,2,3,3 4,7,6,18,4 2,2 1,17,3,1 14,2,4,10,4,3,11,2,1,24,12,23]","[18,17,4,3 4,20,13,8,19 2,0,15,2,2 21 2,2,12,3,1 0,1 22,1,11,23,1,3,6,1 14,3,2 4,1,4,0,9,3,4 2,16,24,5,10,2 4,0,7,2 0,4,2 1,3,25,4,2 2,2 2,4,2]","(0 2 21 2 8 1 9 19 2 2 4 3 1 22 4 4 1 1 0 5 25 2 0 2 2 13 0 0 20 2 2 2 4 4 15 3 16 2 3 3 4 7 6 18 4 2 2 1 17 3 1 14 2 4 10 4 3 11 2 1 24 12 23,18 17 4 3 4 20 13 8 19 2 0 15 2 2 21 2 2 12 3 1 0 1 22 1 11 23 1 3 6 1 14 3 2 4 1 4 0 9 3 4 2 16 24 5 10 2 4 0 7 2 0 4 2 1 3 25 4 2 2 2 2 4 2)"
 63, 5,21, 15, 62,   ,  greedy, 48,0.24,   0.022,"[0,2 21 2,8,1,9,19 2,2,4 3,1 22,4,4 1,1 0,5,25,2 0,2,2,13,0,0,20,2 2 2 4,4,15,3,16,2,3,3 4,7,6,18,4 2,2,1,17,3,1 14,2 4,10,4,3,11,2,1,24,12,23]","[18,17,4 3,4,20,13,8,19 2,0,15,2,2 21 2,2,12,3,1 0,1 22,1,11,23,1,3,6,1 14,3,2,4 1,4,0,9,3 4,2,16,24,5,10,2 4,0,7,2 0,4 2,1,3,25,4,2,2 2 2 4,2]","(0 2 21 2 8 1 9 19 2 2 4 3 1 22 4 4 1 1 0 5 25 2 0 2 2 13 0 0 20 2 2 2 4 4 15 3 16 2 3 3 4 7 6 18 4 2 2 1 17 3 1 14 2 4 10 4 3 11 2 1 24 12 23,18 17 4 3 4 20 13 8 19 2 0 15 2 2 21 2 2 12 3 1 0 1 22 1 11 23 1 3 6 1 14 3 2 4 1 4 0 9 3 4 2 16 24 5 10 2 4 0 7 2 0 4 2 1 3 25 4 2 2 2 2 4 2)"
 63, 5,21, 15, 62,  1,     pso, 47,0.26,  16.227,"[0,2 21,2,8,1,9,19 2,2,4,3,1 22,4,4 1,1 0,5,25,2 0,2 2,13,0,0,20,2 2 2 4,4,15,3,16,2,3,3 4,7,6,18,4 2,2 1,17,3,1 14,2 4,10,4 3,11,2,1,24,12,23]","[18,17,4 3,4,20,13,8,19 2,0,15,2,2 21,2 2,12,3,1 0,1 22,1,11,23,1,3,6,1 14,3,2,4 1,4,0,9,3 4,2,16,24,5,10,2 4,0,7,2 0,4,2 1,3,25,4 2,2 2 2 4,2]","(0 2 21 2 8 1 9 19 2 2 4 3 1 22 4 4 1 1 0 5 25 2 0 2 2 13 0 0 20 2 2 2 4 4 15 3 16 2 3 3 4 7 6 18 4 2 2 1 17 3 1 14 2 4 10 4 3 11 2 1 24 12 23,18 17 4 3 4 20 13 8 19 2 0 15 2 2 21 2 2 12 3 1 0 1 22 1 11 23 1 3 6 1 14 3 2 4 1 4 0 9 3 4 2 16 24 5 10 2 4 0 7 2 0 4 2 1 3 25 4 2 2 2 2 4 2)"
 63, 5,21, 15, 62,  3, psoPure, 47,0.26,  16.065,"[0,2 21 2,8,1,9,19 2,2 4,3,1 22,4,4 1,1 0,5,25,2 0,2,2,13,0,0,20,2 2 2 4,4,15,3,16,2,3,3 4,7,6,18,4 2,2 1,17,3,1 14,2,4,10,4 3,11,2,1,24,12,23]","[18,17,4 3,4,20,13,8,19 2,0,15,2,2 21 2,2,12,3,1 0,1 22,1,11,23,1,3,6,1 14,3,2,4 1,4,0,9,3 4,2,16,24,5,10,2 4,0,7,2 0,4,2 1,3,25,4 2,2 2 2 4,2]","(0 2 21 2 8 1 9 19 2 2 4 3 1 22 4 4 1 1 0 5 25 2 0 2 2 13 0 0 20 2 2 2 4 4 15 3 16 2 3 3 4 7 6 18 4 2 2 1 17 3 1 14 2 4 10 4 3 11 2 1 24 12 23,18 17 4 3 4 20 13 8 19 2 0 15 2 2 21 2 2 12 3 1 0 1 22 1 11 23 1 3 6 1 14 3 2 4 1 4 0 9 3 4 2 16 24 5 10 2 4 0 7 2 0 4 2 1 3 25 4 2 2 2 2 4 2)"
